,conta,verba,valor_adjusted,year,ensemble_flag,ensemble_score,top_feature,top_shap_value,score_iforest,anomaly_iforest,score_knn,anomaly_knn,score_lof,anomaly_lof,score_gmm,anomaly_gmm,score_ocsvm,anomaly_ocsvm,favorecido,is_reversal,month,quarter,day_of_week,mean_value,fav_0,fav_1,fav_2,fav_3,fav_4,fav_5,fav_6,fav_7,fav_8,fav_9,fav_10,fav_11,fav_12,fav_13,fav_14,fav_15,fav_16,fav_17,fav_18,fav_19,fav_20,fav_21,fav_22,fav_23,fav_24,fav_25,fav_26,fav_27,fav_28,fav_29,fav_30,fav_31,fav_32,fav_33,fav_34,fav_35,fav_36,fav_37,fav_38,fav_39,fav_40,fav_41,fav_42,fav_43,fav_44,fav_45,fav_46,fav_47,fav_48,fav_49,fav_50,fav_51,fav_52,fav_53,fav_54,fav_55,fav_56,fav_57,fav_58,fav_59,fav_60,fav_61,fav_62,fav_63,cta_0,cta_1,cta_2,cta_3,cta_4,cta_5,cta_6,cta_7,cta_8,cta_9,cta_10,cta_11,cta_12,cta_13,cta_14,cta_15,cta_16,cta_17,cta_18,cta_19,cta_20,cta_21,cta_22,cta_23,cta_24,cta_25,cta_26,cta_27,cta_28,cta_29,cta_30,cta_31,llm_explanation
176862,Laércio D. S. Juinior,Assinatura de TV a Cabo,131.6840154,2023,1,0.203472632034835,fav_21,-1.7135309794135587,0.6987613681757194,1,0.0308886609959367,1,0.009619841,1,0.0001220146758994,1,0.2779712749745144,1,Laércio D. S. Juinior,False,1,1,1,120.55566506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176863,Lucas Neves,Assinatura de TV a Cabo,246.92319876,2023,1,0.7324483564479294,cta_10,-1.142976772501193,0.7077291804929746,1,0.9504726405383436,1,0.9566987,1,0.0473412455215304,1,1.0,1,Lucas Neves,False,6,2,4,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O gasto registrado é drasticamente menor que o padrão de consumo habitual do parlamentar para esse serviço, representando uma queda acentuada em relação ao seu histórico individual. Essa divergência se destaca porque a irregularidade vem diretamente da comparação com o comportamento pessoal dele, e não da categoria em si. Assim, o lançamento se comporta como uma exceção estatística fora do padrão esperado para esse perfil."
176864,Lucas Neves,Assinatura de TV a Cabo,186.91038828,2023,1,0.7356755605068236,cta_10,-1.1901411182686772,0.7219158738939119,1,0.9508384223668632,1,0.9568341,1,0.0487894284382599,1,1.0,1,Lucas Neves,False,7,3,0,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O valor pago pela assinatura de TV a cabo ficou muito abaixo do histórico pessoal do mesmo parlamentar, representando uma redução fora do padrão registrado anteriormente. Essa diferença se torna atípica porque o item já era um dos de maior gasto na verba dele, fazendo com que o valor atual se destaque como uma exceção em relação ao seu próprio comportamento. A anomalia está diretamente associada à identidade do parlamentar, que registrou uma redução não usual nessa categoria específica."
176865,Lucas Neves,Assinatura de TV a Cabo,197.53172124,2023,1,0.732817207512485,cta_10,-1.1913998583370822,0.7097553080251996,1,0.950650423982033,1,0.95511085,1,0.0485694576052109,1,1.0,1,Lucas Neves,False,8,3,3,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O valor registrado está drasticamente abaixo da média que o parlamentar Lucas Neves normalmente mantém para esse tipo de despesa. Essa diferença extrema se afasta do padrão financeiro habitual do deputado, configurando um comportamento atípico. A anomalia está vinculada ao histórico de gastos desse específico parlamentar, cujo perfil costuma apresentar valores consideravelmente mais elevados na mesma categoria."
176866,Lucas Neves,Assinatura de TV a Cabo,197.53172124,2023,1,0.7375582987935244,cta_10,-1.1766340133672302,0.7366985133936443,1,0.9507302961281892,1,0.9517612,1,0.0486014983228939,1,1.0,1,Lucas Neves,False,9,3,5,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O valor registrado está drasticamente abaixo do padrão histórico que este mesmo parlamentar costuma apresentar para a mesma categoria de despesa. Essa diferença representa um desvio fora do esperado quando comparado ao comportamento financeiro habitual do deputado. A discrepância indica que a despesa não segue o nível de gasto característico dessa pessoa no exercício da função.
176867,Lucas Neves,Assinatura de TV a Cabo,197.53172124,2023,1,0.7628575913692044,cta_10,-1.179747084749102,0.8613256102541046,1,0.9507586588902937,1,0.95351696,1,0.0486867275575809,1,1.0,1,Lucas Neves,False,10,4,1,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O gasto registrado está drasticamente abaixo do valor habitual que este parlamentar costuma pagar por esse mesmo serviço. Essa diferença extrema em relação ao seu padrão anterior indica um comportamento de consumo fora do comum. A análise confirma que a origem da diferença está no próprio histórico de despesas específico deste parlamentar.
176868,Lucas Neves,Assinatura de TV a Cabo,197.53172124,2023,1,0.7618919960255793,cta_10,-1.18224581795757,0.8523673298232451,1,0.9508752613567232,1,0.95750105,1,0.0487163351378088,1,1.0,1,Lucas Neves,False,11,4,3,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O valor gasto é drasticamente inferior ao padrão habitual desse parlamentar para essa mesma categoria. Essa diferença acentuada em relação ao seu histórico de pagamentos caracteriza a anomalia estatística. A identificação do responsável pelo gasto é o fator principal que destaca esse desvio da expectativa consolidada.
176869,Lucas Neves,Assinatura de TV a Cabo,197.53172124,2023,1,0.7709165804893425,cta_10,-1.1950556032065394,0.896713923120256,1,0.9513627531222428,1,0.95776176,1,0.0487444616778467,1,1.0,1,Lucas Neves,False,12,4,6,2336.9885395758056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"O gasto realizado é drasticamente inferior à média histórica que o parlamentar costuma registrar para essa categoria, representando uma queda superior a 90% em relação ao seu próprio padrão de consumo. Essa diferença extrema afasta-se completamente de seu comportamento financeiro anterior e é classificada como anômala principalmente pela própria identidade do deputado e pela mudança abrupta no valor gasto."
176871,Luciane Carminatti,Assinatura de TV a Cabo,197.53172124,2023,1,0.1928932488178553,cta_10,-1.2555161633299363,0.6528022434748828,1,0.0387711588811671,1,0.023567481,1,0.0002153134346656,1,0.2491100473321122,1,Luciane Carminatti,False,2,1,1,60.27999604304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176876,Luciane Carminatti,Assinatura de TV a Cabo,197.53172124,2023,1,0.1866225935302958,cta_10,-1.2093022958334865,0.6424762298296733,1,0.0334549272429101,1,0.020939445,1,0.0002004735379985,1,0.2360418919178206,1,Luciane Carminatti,False,7,3,0,60.27999604304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176879,Luciane Carminatti,Assinatura de TV a Cabo,197.53172124,2023,1,0.207837411402036,cta_10,-1.2008314636185369,0.7317342735738049,1,0.0377093075993338,1,0.021464726,1,0.0001929113458583,1,0.2480858385348621,1,Luciane Carminatti,False,10,4,1,60.27999604304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176880,Luciane Carminatti,Assinatura de TV a Cabo,197.53172124,2023,1,0.2057647353862252,cta_10,-1.2094083144985317,0.7239675302680817,1,0.0373428262103503,1,0.020790242,1,0.0001905600938302,1,0.2465325187001762,1,Luciane Carminatti,False,11,4,3,60.27999604304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
